date,district,rainfall,wind_speed,temperature,humidity,soil_moisture,region,pop_density,slope,coastal,vulnerability_index,river_level,disaster_type,hazard_score,risk_level
20259999,Sindhudurg,0.0,9.0,45.6,18.2,0.06,Konkan,167,20,1,0.75,-1.94,Heatwave,0.8453,Severe
20259999,Nanded,1.5,12.3,38.4,16.4,0.11,Marathwada,319,3,0,0.72,-1.84,Drought,0.8908,Severe
20259999,Hingoli,1.1,14.9,39.4,19.0,0.04,Marathwada,244,3,0,0.68,-2.48,Drought,0.9238,Severe
20259999,Parbhani,131.3,28.2,24.7,88.9,0.89,Marathwada,295,2,0,0.7,2.25,Flood,0.6615,High
20259999,Beed,1.0,12.7,41.0,32.8,0.1,Marathwada,242,2,0,0.8,-2.09,Drought,0.9155,Severe
20259999,Ahmednagar,187.6,90.1,26.5,89.0,0.83,Nashik Division,266,4,0,0.68,2.72,Cyclone,0.6497,High
20259999,Beed,159.8,18.2,23.6,95.0,0.89,Marathwada,242,2,0,0.8,-0.48,Landslide,0.5566,High
20259999,Nagpur,0.0,13.4,47.9,13.7,0.13,Vidarbha,470,3,0,0.7,-1.54,Heatwave,0.9387,Severe
20259999,Beed,1.6,11.6,39.8,31.8,0.04,Marathwada,242,2,0,0.8,-2.53,Drought,0.9356,Severe
20259999,Latur,254.2,29.3,25.3,87.6,0.89,Marathwada,343,2,0,0.75,6.49,Flood,1.0,Severe
20259999,Buldhana,175.6,72.0,24.0,93.0,0.9,Vidarbha,268,3,0,0.68,1.97,Cyclone,0.5714,High
20259999,Yavatmal,233.7,20.9,21.5,90.1,0.97,Vidarbha,204,4,0,0.72,0.92,Landslide,0.7508,Severe
20259999,Jalna,0.0,19.8,42.8,25.6,0.14,Marathwada,254,2,0,0.7,-1.84,Heatwave,0.7166,High
20259999,Sangli,164.3,35.7,23.6,95.8,0.8,Pune Division,329,5,0,0.65,5.37,Flood,0.8778,Severe
20259999,Ratnagiri,0.0,18.2,41.8,21.8,0.1,Konkan,197,18,1,0.8,-2.02,Heatwave,0.6953,High
20259999,Satara,2.8,5.5,42.4,27.2,0.09,Pune Division,287,15,0,0.7,-2.42,Drought,0.9093,Severe
20259999,Latur,321.9,44.2,23.8,94.0,0.78,Marathwada,343,2,0,0.75,2.44,Flood,0.966,Severe
20259999,Buldhana,0.2,11.1,40.6,30.3,0.07,Vidarbha,268,3,0,0.68,-2.05,Drought,0.9182,Severe
20259999,Hingoli,260.3,19.4,24.5,82.1,0.92,Marathwada,244,3,0,0.68,-0.41,Landslide,0.7877,Severe
20259999,Mumbai City,101.2,92.2,23.4,90.4,0.77,Konkan,19652,2,1,0.85,2.42,Cyclone,0.6441,High
20259999,Akola,131.1,89.5,24.5,93.0,0.77,Vidarbha,320,2,0,0.65,2.39,Cyclone,0.56,High
20259999,Kolhapur,0.0,7.7,45.4,13.0,0.15,Pune Division,504,12,0,0.75,-1.76,Heatwave,0.8479,Severe
20259999,Pune,0.0,6.8,41.5,11.8,0.14,Pune Division,603,10,0,0.75,-2.32,Heatwave,0.6986,High
20259999,Aurangabad,169.5,79.0,24.8,92.0,0.87,Marathwada,366,3,0,0.72,1.72,Cyclone,0.5896,High
20259999,Amravati,0.0,13.4,49.0,10.5,0.1,Vidarbha,237,4,0,0.68,-2.43,Heatwave,0.9859,Severe
20259999,Buldhana,111.6,102.5,25.1,89.3,0.84,Vidarbha,268,3,0,0.68,1.95,Cyclone,0.5771,High
20259999,Sangli,145.7,89.4,24.0,97.2,0.83,Pune Division,329,5,0,0.65,3.02,Cyclone,0.5816,High
20259999,Kolhapur,1.0,7.3,38.9,17.2,0.07,Pune Division,504,12,0,0.75,-2.47,Drought,0.9156,Severe
20259999,Gadchiroli,267.7,43.5,23.2,94.3,0.93,Vidarbha,74,8,0,0.85,3.99,Flood,1.0,Severe
20259999,Ahmednagar,187.9,71.2,23.4,88.3,0.8,Nashik Division,266,4,0,0.68,0.94,Cyclone,0.5872,High
20259999,Sangli,217.4,98.4,25.8,92.2,0.89,Pune Division,329,5,0,0.65,3.5,Cyclone,0.7191,High
20259999,Raigad,0.0,16.4,45.6,12.0,0.13,Konkan,368,12,1,0.75,-1.39,Heatwave,0.8577,Severe
20259999,Nagpur,190.7,23.6,21.5,89.0,0.85,Vidarbha,470,3,0,0.7,-0.17,Landslide,0.6261,High
20259999,Gadchiroli,1.0,6.6,39.3,30.0,0.06,Vidarbha,74,8,0,0.85,-1.7,Drought,0.9317,Severe
20259999,Osmanabad,130.5,12.2,24.5,84.6,0.97,Marathwada,219,3,0,0.75,0.79,Landslide,0.5076,High
20259999,Dhule,152.1,20.5,20.5,81.8,0.83,Nashik Division,285,4,0,0.62,0.94,Landslide,0.5432,High
20259999,Nandurbar,101.8,73.5,26.1,95.2,0.76,Nashik Division,277,10,0,0.72,0.71,Cyclone,0.4697,Medium
20259999,Chandrapur,143.7,15.0,22.3,92.3,0.96,Vidarbha,193,3,0,0.75,-0.49,Landslide,0.5363,High
20259999,Pune,0.0,5.3,42.4,14.1,0.07,Pune Division,603,10,0,0.75,-1.7,Heatwave,0.729,Severe
20259999,Hingoli,124.1,11.8,25.4,88.0,0.95,Marathwada,244,3,0,0.68,-0.85,Landslide,0.4842,Medium
20259999,Ahmednagar,113.7,73.9,24.6,96.7,0.94,Nashik Division,266,4,0,0.68,3.47,Cyclone,0.4849,Medium
20259999,Sindhudurg,86.7,90.8,23.6,91.5,0.92,Konkan,167,20,1,0.75,3.12,Cyclone,0.6077,High
20259999,Buldhana,211.5,28.3,22.8,81.6,0.88,Vidarbha,268,3,0,0.68,-0.06,Landslide,0.6739,High
20259999,Ratnagiri,2.7,10.4,41.5,33.2,0.09,Konkan,197,18,1,0.8,-2.37,Drought,0.916,Severe
20259999,Raigad,0.0,17.1,45.7,16.5,0.07,Konkan,368,12,1,0.75,-2.08,Heatwave,0.8526,Severe
20259999,Beed,2.3,13.3,42.5,30.7,0.04,Marathwada,242,2,0,0.8,-1.8,Drought,0.9439,Severe
20259999,Thane,0.0,15.0,45.0,20.3,0.1,Konkan,1157,5,1,0.75,-1.67,Heatwave,0.8177,Severe
20259999,Osmanabad,142.1,11.6,20.0,89.1,0.87,Marathwada,219,3,0,0.75,0.88,Landslide,0.5237,High
20259999,Latur,213.6,34.5,24.1,97.5,0.97,Marathwada,343,2,0,0.75,5.74,Flood,1.0,Severe
20259999,Sangli,243.4,37.3,26.2,96.6,0.92,Pune Division,329,5,0,0.65,6.49,Flood,1.0,Severe
20259999,Mumbai City,2.5,14.1,40.8,21.5,0.09,Konkan,19652,2,1,0.85,-1.65,Drought,0.919,Severe
20259999,Raigad,1.0,15.8,38.2,27.7,0.11,Konkan,368,12,1,0.75,-1.68,Drought,0.8948,Severe
20259999,Parbhani,1.6,9.5,39.0,21.7,0.06,Marathwada,295,2,0,0.7,-2.19,Drought,0.9134,Severe
20259999,Buldhana,150.2,15.8,24.4,80.4,0.87,Vidarbha,268,3,0,0.68,0.02,Landslide,0.535,High
20259999,Bhandara,291.6,16.5,27.4,88.0,0.89,Vidarbha,294,2,0,0.68,4.72,Flood,1.0,Severe
20259999,Solapur,183.7,25.1,25.8,87.5,0.96,Pune Division,290,2,0,0.7,3.83,Flood,0.848,Severe
20259999,Mumbai Suburban,127.6,23.1,24.8,86.0,0.92,Konkan,20980,3,1,0.8,3.47,Flood,0.7412,Severe
20259999,Beed,0.0,5.1,44.3,25.0,0.09,Marathwada,242,2,0,0.8,-1.77,Heatwave,0.7861,Severe
20259999,Jalna,91.0,88.0,25.7,89.4,0.88,Marathwada,254,2,0,0.7,3.43,Cyclone,0.4998,Medium
20259999,Akola,0.0,18.9,46.6,15.7,0.15,Vidarbha,320,2,0,0.65,-2.44,Heatwave,0.8792,Severe
20259999,Mumbai City,101.9,27.2,22.7,80.1,0.87,Konkan,19652,2,1,0.85,-0.53,Landslide,0.4293,Medium
20259999,Aurangabad,0.1,13.5,41.9,29.4,0.1,Marathwada,366,3,0,0.72,-2.7,Drought,0.9142,Severe
20259999,Akola,0.0,18.8,49.4,20.5,0.15,Vidarbha,320,2,0,0.65,-1.42,Heatwave,0.9784,Severe
20259999,Solapur,1.9,11.8,38.2,17.9,0.07,Pune Division,290,2,0,0.7,-2.57,Drought,0.9046,Severe
20259999,Wardha,154.1,102.1,25.7,94.2,0.78,Vidarbha,206,2,0,0.65,2.96,Cyclone,0.6365,High
20259999,Kolhapur,0.0,8.8,44.4,15.1,0.08,Pune Division,504,12,0,0.75,-2.1,Heatwave,0.8048,Severe
20259999,Sindhudurg,131.5,31.7,22.1,86.3,0.85,Konkan,167,20,1,0.75,1.72,Flood,0.6299,High
20259999,Ratnagiri,150.0,25.5,26.7,93.1,0.87,Konkan,197,18,1,0.8,1.96,Flood,0.6815,High
20259999,Solapur,90.7,76.5,25.7,97.1,0.84,Pune Division,290,2,0,0.7,0.14,Cyclone,0.461,Medium
20259999,Beed,2.2,10.8,36.4,31.0,0.03,Marathwada,242,2,0,0.8,-1.95,Drought,0.9244,Severe
20259999,Ahmednagar,0.0,15.4,45.0,10.6,0.09,Nashik Division,266,4,0,0.68,-1.25,Heatwave,0.8301,Severe
20259999,Thane,108.2,91.5,27.0,92.9,0.86,Konkan,1157,5,1,0.75,0.58,Cyclone,0.6423,High
20259999,Aurangabad,163.6,21.8,27.5,94.1,0.93,Marathwada,366,3,0,0.72,3.39,Flood,0.7877,Severe
20259999,Beed,310.5,34.2,27.4,93.2,0.93,Marathwada,242,2,0,0.8,5.68,Flood,1.0,Severe
20259999,Kolhapur,89.7,94.5,25.0,88.8,0.9,Pune Division,504,12,0,0.75,1.91,Cyclone,0.5246,High
20259999,Nashik,232.4,17.7,24.3,86.2,0.82,Nashik Division,393,8,0,0.7,1.54,Flood,0.7713,Severe
20259999,Satara,0.0,6.2,42.1,22.4,0.1,Pune Division,287,15,0,0.7,-2.25,Heatwave,0.6958,High
20259999,Osmanabad,0.0,11.1,42.3,24.6,0.09,Marathwada,219,3,0,0.75,-2.47,Heatwave,0.7041,High
20259999,Gadchiroli,174.0,17.2,25.5,96.5,0.85,Vidarbha,74,8,0,0.85,4.74,Flood,0.8841,Severe
20259999,Solapur,248.4,38.6,27.2,86.4,0.85,Pune Division,290,2,0,0.7,4.7,Flood,0.9858,Severe
20259999,Solapur,224.3,20.6,21.7,92.2,0.85,Pune Division,290,2,0,0.7,1.48,Landslide,0.6877,High
20259999,Pune,111.0,28.1,24.7,83.4,0.87,Pune Division,603,10,0,0.75,-0.33,Landslide,0.5518,High
20259999,Nanded,0.0,16.8,42.7,13.7,0.07,Marathwada,319,3,0,0.72,-2.3,Heatwave,0.7385,Severe
20259999,Raigad,122.0,144.1,23.2,95.4,0.9,Konkan,368,12,1,0.75,2.35,Cyclone,0.8383,Severe
20259999,Satara,103.6,79.7,24.6,95.7,0.94,Pune Division,287,15,0,0.7,1.5,Cyclone,0.4911,Medium
20259999,Solapur,265.4,27.9,25.5,93.6,0.89,Pune Division,290,2,0,0.7,-0.45,Landslide,0.7841,Severe
20259999,Sindhudurg,181.5,22.0,25.1,89.2,0.81,Konkan,167,20,1,0.75,3.77,Flood,0.8235,Severe
20259999,Amravati,1.3,13.6,42.7,17.0,0.07,Vidarbha,237,4,0,0.68,-2.93,Drought,0.9228,Severe
20259999,Wardha,135.8,107.7,23.8,93.5,0.77,Vidarbha,206,2,0,0.65,1.01,Cyclone,0.6277,High
20259999,Hingoli,95.6,85.9,23.1,94.6,0.87,Marathwada,244,3,0,0.68,2.48,Cyclone,0.4977,Medium
20259999,Mumbai Suburban,152.4,12.6,25.1,91.2,0.84,Konkan,20980,3,1,0.8,-0.15,Landslide,0.5489,High
20259999,Kolhapur,206.9,26.0,21.6,83.2,0.94,Pune Division,504,12,0,0.75,0.71,Landslide,0.8025,Severe
20259999,Osmanabad,199.5,21.3,24.4,84.1,0.86,Marathwada,219,3,0,0.75,1.18,Landslide,0.6519,High
20259999,Buldhana,226.5,30.0,22.6,86.4,0.95,Vidarbha,268,3,0,0.68,1.01,Landslide,0.7146,High
20259999,Buldhana,1.4,14.3,38.4,27.5,0.07,Vidarbha,268,3,0,0.68,-2.45,Drought,0.9052,Severe
20259999,Palghar,145.9,29.6,23.2,96.2,0.83,Konkan,362,8,1,0.7,4.67,Flood,0.817,Severe
20259999,Jalna,205.9,86.2,23.7,94.6,0.79,Marathwada,254,2,0,0.7,1.46,Cyclone,0.6662,High
20259999,Osmanabad,118.0,95.6,24.6,88.4,0.9,Marathwada,219,3,0,0.75,2.93,Cyclone,0.5707,High
20259999,Aurangabad,107.6,29.4,24.8,85.4,0.89,Marathwada,366,3,0,0.72,-0.27,Landslide,0.4451,Medium
20259999,Nanded,202.3,87.9,25.1,89.4,0.87,Marathwada,319,3,0,0.72,1.62,Cyclone,0.6684,High
20259999,Satara,241.2,26.2,27.9,88.9,0.84,Pune Division,287,15,0,0.7,5.82,Flood,1.0,Severe
20259999,Latur,206.3,13.2,25.9,87.0,0.91,Marathwada,343,2,0,0.75,-0.6,Landslide,0.6582,High
20259999,Buldhana,300.4,23.1,25.9,88.8,0.9,Vidarbha,268,3,0,0.68,4.53,Flood,1.0,Severe
20259999,Aurangabad,198.8,10.2,23.0,90.5,0.81,Marathwada,366,3,0,0.72,1.35,Landslide,0.6423,High
20259999,Aurangabad,119.3,29.0,20.7,86.9,0.97,Marathwada,366,3,0,0.72,-0.42,Landslide,0.4794,Medium
20259999,Hingoli,0.0,17.8,40.0,25.9,0.05,Marathwada,244,3,0,0.68,-1.51,Heatwave,0.6051,High
20259999,Dhule,136.2,99.5,23.3,95.7,0.76,Nashik Division,285,4,0,0.62,3.23,Cyclone,0.598,High
20259999,Sindhudurg,0.0,15.8,42.4,13.9,0.13,Konkan,167,20,1,0.75,-1.48,Heatwave,0.7294,Severe
20259999,Pune,185.5,22.0,23.4,80.6,0.94,Pune Division,603,10,0,0.75,1.37,Landslide,0.7264,Severe
20259999,Gadchiroli,178.7,91.6,25.7,94.1,0.78,Vidarbha,74,8,0,0.85,2.93,Cyclone,0.6584,High
20259999,Buldhana,92.1,78.9,24.7,94.2,0.88,Vidarbha,268,3,0,0.68,3.37,Cyclone,0.4692,Medium
20259999,Thane,0.0,15.0,41.6,12.1,0.05,Konkan,1157,5,1,0.75,-2.36,Heatwave,0.7019,High
20259999,Latur,134.7,19.1,23.1,93.2,0.9,Marathwada,343,2,0,0.75,4.25,Flood,0.7901,Severe
20259999,Parbhani,111.7,73.9,26.6,97.8,0.88,Marathwada,295,2,0,0.7,3.21,Cyclone,0.4839,Medium
20259999,Sindhudurg,0.3,13.9,37.8,22.8,0.08,Konkan,167,20,1,0.75,-2.35,Drought,0.9091,Severe
20259999,Sindhudurg,160.2,16.8,25.8,92.0,0.88,Konkan,167,20,1,0.75,-0.5,Landslide,0.8034,Severe
20259999,Amravati,0.6,9.8,42.2,17.6,0.04,Vidarbha,237,4,0,0.68,-2.26,Drought,0.9367,Severe
20259999,Kolhapur,250.8,28.5,24.6,86.5,0.81,Pune Division,504,12,0,0.75,5.61,Flood,1.0,Severe
20259999,Osmanabad,204.9,24.6,22.1,90.0,0.96,Marathwada,219,3,0,0.75,0.82,Landslide,0.674,High
20259999,Aurangabad,134.9,20.8,22.4,96.3,0.94,Marathwada,366,3,0,0.72,4.37,Flood,0.8004,Severe
20259999,Raigad,0.0,9.1,41.8,20.1,0.08,Konkan,368,12,1,0.75,-2.41,Heatwave,0.6937,High
20259999,Palghar,114.4,154.8,25.8,96.9,0.88,Konkan,362,8,1,0.7,1.22,Cyclone,0.8576,Severe
20259999,Beed,2.3,5.9,37.5,24.3,0.08,Marathwada,242,2,0,0.8,-2.49,Drought,0.906,Severe
20259999,Thane,239.2,13.0,22.7,82.7,0.92,Konkan,1157,5,1,0.75,-0.61,Landslide,0.7752,Severe
20259999,Gadchiroli,0.0,7.1,44.0,15.4,0.16,Vidarbha,74,8,0,0.85,-2.08,Heatwave,0.7986,Severe
20259999,Kolhapur,277.4,21.8,21.5,88.5,0.81,Pune Division,504,12,0,0.75,1.0,Landslide,0.9481,Severe
20259999,Raigad,207.0,96.2,26.5,92.6,0.78,Konkan,368,12,1,0.75,2.91,Cyclone,0.8062,Severe
20259999,Solapur,81.4,76.7,23.3,90.2,0.76,Pune Division,290,2,0,0.7,1.76,Cyclone,0.4478,Medium
20259999,Mumbai City,151.4,17.0,23.0,86.2,0.82,Konkan,19652,2,1,0.85,-0.59,Landslide,0.5357,High
20259999,Jalna,2.2,14.6,39.0,17.5,0.07,Marathwada,254,2,0,0.7,-2.43,Drought,0.9068,Severe
20259999,Wardha,0.0,19.7,46.3,21.3,0.1,Vidarbha,206,2,0,0.65,-2.31,Heatwave,0.8563,Severe
20259999,Gondia,263.9,22.4,23.5,97.4,0.87,Vidarbha,253,5,0,0.7,1.65,Flood,0.8357,Severe
20259999,Yavatmal,254.4,24.9,22.2,90.8,0.8,Vidarbha,204,4,0,0.72,4.6,Flood,0.984,Severe
20259999,Ratnagiri,2.8,8.1,39.0,15.3,0.1,Konkan,197,18,1,0.8,-2.77,Drought,0.9012,Severe
20259999,Kolhapur,159.3,17.4,20.2,84.9,0.96,Pune Division,504,12,0,0.75,-0.94,Landslide,0.6974,High
20259999,Satara,0.1,9.8,37.2,20.0,0.1,Pune Division,287,15,0,0.7,-2.35,Drought,0.8934,Severe
20259999,Dhule,1.8,6.8,37.8,25.9,0.05,Nashik Division,285,4,0,0.62,-1.98,Drought,0.9044,Severe
20259999,Nashik,2.8,6.5,38.3,21.4,0.04,Nashik Division,393,8,0,0.7,-1.78,Drought,0.9154,Severe
20259999,Mumbai Suburban,0.0,13.1,40.4,20.0,0.14,Konkan,20980,3,1,0.8,-1.75,Heatwave,0.6444,High
20259999,Chandrapur,2.0,9.7,39.8,24.8,0.06,Vidarbha,193,3,0,0.75,-1.92,Drought,0.9202,Severe
20259999,Washim,0.0,10.8,43.3,17.2,0.15,Vidarbha,244,3,0,0.65,-2.12,Heatwave,0.7478,Severe
20259999,Nanded,271.2,41.1,27.4,93.4,0.89,Marathwada,319,3,0,0.72,3.16,Flood,0.9404,Severe
20259999,Sindhudurg,2.2,11.9,40.3,22.9,0.11,Konkan,167,20,1,0.75,-2.14,Drought,0.899,Severe
20259999,Amravati,202.3,27.8,24.5,94.5,0.97,Vidarbha,237,4,0,0.68,-0.44,Landslide,0.6762,High
20259999,Mumbai Suburban,2.9,7.9,39.3,16.2,0.07,Konkan,20980,3,1,0.8,-2.43,Drought,0.9156,Severe
20259999,Akola,160.3,17.8,25.9,83.1,0.9,Vidarbha,320,2,0,0.65,1.47,Landslide,0.5437,High
20259999,Nandurbar,0.1,15.7,36.7,23.1,0.08,Nashik Division,277,10,0,0.72,-2.99,Drought,0.9024,Severe
20259999,Thane,171.4,175.8,23.7,90.6,0.8,Konkan,1157,5,1,0.75,3.36,Cyclone,1.0,Severe
20259999,Latur,0.0,16.3,43.3,16.9,0.14,Marathwada,343,2,0,0.75,-1.74,Heatwave,0.7584,Severe
20259999,Bhandara,158.7,76.0,23.6,95.4,0.76,Vidarbha,294,2,0,0.68,0.91,Cyclone,0.5594,High
20259999,Jalna,146.0,24.6,26.0,92.0,0.86,Marathwada,254,2,0,0.7,1.25,Landslide,0.5125,High
20259999,Mumbai City,295.2,25.6,28.0,90.6,0.78,Konkan,19652,2,1,0.85,3.31,Flood,0.9841,Severe
20259999,Akola,141.0,108.6,25.2,94.3,0.94,Vidarbha,320,2,0,0.65,0.9,Cyclone,0.6385,High
20259999,Solapur,148.2,21.4,25.8,93.1,0.96,Pune Division,290,2,0,0.7,-0.56,Landslide,0.5274,High
20259999,Osmanabad,262.6,17.3,20.8,82.2,0.96,Marathwada,219,3,0,0.75,1.47,Landslide,0.8039,Severe
20259999,Gondia,170.4,104.8,26.8,90.8,0.87,Vidarbha,253,5,0,0.7,2.42,Cyclone,0.6749,High
20259999,Sangli,217.2,105.2,25.0,91.9,0.84,Pune Division,329,5,0,0.65,2.98,Cyclone,0.7415,Severe
20259999,Gondia,158.7,34.9,24.6,96.0,0.94,Vidarbha,253,5,0,0.7,5.12,Flood,0.8803,Severe
20259999,Yavatmal,127.3,79.2,27.0,96.3,0.93,Vidarbha,204,4,0,0.72,3.28,Cyclone,0.5269,High
20259999,Nandurbar,173.8,39.9,26.1,88.1,0.86,Nashik Division,277,10,0,0.72,4.03,Flood,0.8308,Severe
20259999,Palghar,0.0,13.1,44.3,13.7,0.07,Konkan,362,8,1,0.7,-1.65,Heatwave,0.7987,Severe
20259999,Latur,0.2,7.7,39.3,23.6,0.08,Marathwada,343,2,0,0.75,-1.58,Drought,0.9155,Severe
20259999,Ahmednagar,181.3,13.8,25.4,94.5,0.89,Nashik Division,266,4,0,0.68,-0.74,Landslide,0.6209,High
20259999,Chandrapur,156.3,31.1,27.8,87.0,0.82,Vidarbha,193,3,0,0.75,6.13,Flood,0.9223,Severe
20259999,Solapur,0.0,7.3,42.4,11.0,0.1,Pune Division,290,2,0,0.7,-1.49,Heatwave,0.7302,Severe
20259999,Osmanabad,0.0,14.0,43.7,17.0,0.1,Marathwada,219,3,0,0.75,-1.42,Heatwave,0.7738,Severe
20259999,Mumbai Suburban,3.0,10.7,40.5,16.0,0.08,Konkan,20980,3,1,0.8,-1.72,Drought,0.9155,Severe
20259999,Nashik,253.8,36.3,27.2,97.8,0.83,Nashik Division,393,8,0,0.7,2.4,Flood,0.8572,Severe
20259999,Solapur,0.0,7.1,44.1,15.6,0.15,Pune Division,290,2,0,0.7,-1.63,Heatwave,0.7871,Severe
20259999,Satara,3.0,13.8,42.3,30.5,0.07,Pune Division,287,15,0,0.7,-2.78,Drought,0.9172,Severe
20259999,Sangli,2.6,8.5,36.8,26.2,0.04,Pune Division,329,5,0,0.65,-2.08,Drought,0.9051,Severe
20259999,Buldhana,0.0,11.0,48.3,19.8,0.08,Vidarbha,268,3,0,0.68,-1.34,Heatwave,0.9401,Severe
20259999,Pune,0.0,5.6,43.6,12.2,0.11,Pune Division,603,10,0,0.75,-1.26,Heatwave,0.7795,Severe
20259999,Raigad,1.9,12.5,37.3,23.7,0.06,Konkan,368,12,1,0.75,-1.57,Drought,0.9106,Severe
20259999,Nagpur,184.9,28.8,24.7,94.5,0.91,Vidarbha,470,3,0,0.7,-0.17,Landslide,0.619,High
20259999,Parbhani,247.7,18.3,27.6,90.9,0.93,Marathwada,295,2,0,0.7,4.01,Flood,0.9564,Severe
20259999,Jalgaon,189.6,21.0,25.3,90.7,0.86,Nashik Division,360,3,0,0.65,4.86,Flood,0.8975,Severe
20259999,Bhandara,174.1,11.9,21.4,80.8,0.98,Vidarbha,294,2,0,0.68,0.84,Landslide,0.5857,High
20259999,Satara,156.6,22.7,24.1,89.9,0.91,Pune Division,287,15,0,0.7,0.03,Landslide,0.7233,Severe
20259999,Buldhana,0.2,16.4,41.8,21.9,0.08,Vidarbha,268,3,0,0.68,-1.6,Drought,0.9185,Severe
20259999,Mumbai Suburban,154.5,117.6,23.7,94.3,0.81,Konkan,20980,3,1,0.8,2.77,Cyclone,0.8038,Severe
20259999,Hingoli,1.8,13.2,41.6,34.6,0.09,Marathwada,244,3,0,0.68,-1.94,Drought,0.9076,Severe
20259999,Ratnagiri,193.8,115.5,26.4,90.6,0.82,Konkan,197,18,1,0.8,0.83,Cyclone,0.8557,Severe
20259999,Satara,178.2,82.5,24.6,88.0,0.78,Pune Division,287,15,0,0.7,3.09,Cyclone,0.6123,High
20259999,Beed,131.6,76.0,24.7,94.3,0.93,Marathwada,242,2,0,0.8,0.13,Cyclone,0.5307,High
20259999,Chandrapur,1.0,5.5,39.5,15.3,0.11,Vidarbha,193,3,0,0.75,-1.8,Drought,0.9,Severe
20259999,Yavatmal,0.0,16.6,51.2,14.2,0.07,Vidarbha,204,4,0,0.72,-2.49,Heatwave,1.0,Severe
20259999,Hingoli,163.0,34.1,26.5,97.1,0.91,Marathwada,244,3,0,0.68,6.35,Flood,0.9524,Severe
20259999,Mumbai Suburban,1.1,7.2,36.1,27.4,0.06,Konkan,20980,3,1,0.8,-2.53,Drought,0.9136,Severe
20259999,Aurangabad,227.2,37.5,23.1,85.2,0.86,Marathwada,366,3,0,0.72,4.83,Flood,0.9629,Severe
20259999,Amravati,2.7,10.6,38.2,33.3,0.06,Vidarbha,237,4,0,0.68,-2.6,Drought,0.9044,Severe
20259999,Sindhudurg,0.0,8.9,45.1,16.7,0.05,Konkan,167,20,1,0.75,-1.99,Heatwave,0.8288,Severe
20259999,Akola,145.8,18.6,20.3,88.8,0.94,Vidarbha,320,2,0,0.65,0.03,Landslide,0.515,High
20259999,Nagpur,0.6,7.0,39.4,25.6,0.11,Vidarbha,470,3,0,0.7,-2.89,Drought,0.896,Severe
20259999,Osmanabad,0.0,12.9,43.1,25.7,0.07,Marathwada,219,3,0,0.75,-2.45,Heatwave,0.733,Severe
20259999,Palghar,162.1,10.4,21.5,84.6,0.91,Konkan,362,8,1,0.7,-0.57,Landslide,0.6377,High
20259999,Hingoli,0.0,12.2,42.8,27.5,0.06,Marathwada,244,3,0,0.68,-1.26,Heatwave,0.7108,High
20259999,Nanded,0.0,5.1,42.0,15.4,0.15,Marathwada,319,3,0,0.72,-1.81,Heatwave,0.7079,High
20259999,Nashik,162.7,80.6,23.6,90.5,0.81,Nashik Division,393,8,0,0.7,2.13,Cyclone,0.5827,High
20259999,Nashik,236.3,34.5,27.7,94.9,0.86,Nashik Division,393,8,0,0.7,5.24,Flood,0.9994,Severe
20259999,Ratnagiri,176.4,36.4,25.1,93.9,0.83,Konkan,197,18,1,0.8,4.49,Flood,0.8653,Severe
20259999,Mumbai City,0.0,11.1,44.7,25.1,0.1,Konkan,19652,2,1,0.85,-1.73,Heatwave,0.8065,Severe
20259999,Kolhapur,209.5,99.0,23.9,91.1,0.76,Pune Division,504,12,0,0.75,1.75,Cyclone,0.7192,High
20259999,Nagpur,195.2,18.8,22.4,90.8,0.81,Vidarbha,470,3,0,0.7,3.23,Flood,0.8089,Severe
20259999,Sangli,156.4,15.6,26.7,86.0,0.98,Pune Division,329,5,0,0.65,4.87,Flood,0.863,Severe
20259999,Latur,174.3,79.8,23.2,96.4,0.78,Marathwada,343,2,0,0.75,2.44,Cyclone,0.6024,High
20259999,Ahmednagar,257.5,21.6,23.1,92.2,0.93,Nashik Division,266,4,0,0.68,0.0,Landslide,0.7964,Severe
20259999,Sindhudurg,194.2,139.1,23.7,88.8,0.82,Konkan,167,20,1,0.75,1.49,Cyclone,0.93,Severe
20259999,Ratnagiri,181.4,136.0,24.2,88.0,0.83,Konkan,197,18,1,0.8,2.58,Cyclone,0.9054,Severe
20259999,Ahmednagar,0.0,12.6,41.3,11.3,0.12,Nashik Division,266,4,0,0.68,-1.26,Heatwave,0.6848,High
20259999,Latur,142.3,28.0,24.0,86.6,0.84,Marathwada,343,2,0,0.75,5.93,Flood,0.8913,Severe
20259999,Aurangabad,244.1,19.2,20.4,93.6,0.9,Marathwada,366,3,0,0.72,1.31,Landslide,0.7532,Severe
20259999,Mumbai City,0.0,6.0,43.3,20.4,0.07,Konkan,19652,2,1,0.85,-1.89,Heatwave,0.7614,Severe
20259999,Buldhana,145.7,20.3,26.7,95.9,0.89,Vidarbha,268,3,0,0.68,4.27,Flood,0.8004,Severe
20259999,Nashik,0.0,13.3,45.6,26.6,0.15,Nashik Division,393,8,0,0.7,-2.37,Heatwave,0.8235,Severe
20259999,Buldhana,172.6,86.4,25.5,91.8,0.87,Vidarbha,268,3,0,0.68,2.85,Cyclone,0.6149,High
20259999,Nanded,1.4,14.9,39.8,28.0,0.07,Marathwada,319,3,0,0.72,-1.51,Drought,0.9148,Severe
20259999,Osmanabad,1.0,11.8,36.8,17.6,0.09,Marathwada,219,3,0,0.75,-1.62,Drought,0.8982,Severe
